,num_in_trans,num_out_trans,avg_trans_out,avg_trans_in,sum_trans_in,max_trans_out,max_trans_in,std_trans_in,std_trans_out,min_trans_out,min_trans_in,unique_tpartn_out,unique_tpartn_in,avg_transcost_out,avg_transcost_in,max_transcost_out,std_transcost_out,duration_out,num_in_trans_1neighb,avg_oneNightStands_out,avg_oneNightStands_in,max_tx_out_neighb,max_tx_in_neighb,sum_tx_in_neighb,sum_tx_out_neighb,std_tx_out_neighb,unique_tx_out_neighb,avg_txcost_out_neighb,max_txcost_out_neighb,num_in_transERC,num_out_transERC,ERCunique_tpartn_out,ERCunique_tpartn_in,ERCavg_transcost_out,ERCavg_transcost_in,ERCmax_transcost_out,ERC_nb_tkn_tot,high_pressure_sells,high_pressure_buys,0,1,2,3,4,5,6,7
346,5,2,2698.560300822638,492.97065556009255,2464.853277800463,4057.8835004952757,1037.8105936733627,385.0298294175522,1922.3733046254351,1339.23710115,134.3520614111,1,5,15.602828850000005,7.2932536404,30.10946400000001,20.51548017352826,28966.85,0.0,0.0,0.0,81541.8488579006,0.0,0.0,3378590.4546315195,5179.717627992217,748.0,0.1871150692997177,1.24238566452,1,0,0,1,0.0,20.58177073849605,0.0,1,7,10,-0.009544589000000001,0.039843716,1.7286700000000002,-0.09728777400000001,0.6465255999999999,-0.5130532,1.2666607,-0.12879412
173,68,178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.013157894736842105,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,24,9,21,48.46807129999172,49.4665282931211,208.94877444634201,25,0,0,-0.9857418,-0.052613112999999996,1.6412741999999998,0.80548227,0.7806924,-1.3798875,-0.11368766400000001,-1.3670238000000001
463,13,92,0.25952284202799936,2.015585799357926,26.202615391653037,3.508360744470324,4.54456246068432,1.2862272535214587,0.576830603522167,0.013999999999999999,0.04174102567194071,61,11,0.015665238040828658,0.04433474337090988,0.2477390220000001,0.02768353520105,9477.583333333334,6.181818181818183,0.16417910447761194,0.0,262.96131404452944,1004.4817830763614,908.3862062806004,295.27294053563384,44.09400007714714,5.1940298507462686,0.1414763327756642,2.574056158700473,187,16,13,109,0.03550531935393418,5.058690502167141,0.24773902200000006,141,2,1,-5.0938163,-2.4976866,0.19814111,0.5734164,0.7008584,-0.95560646,6.5129275,0.8935945
26,8,125,1333.3773563123732,6293.24640782492,50345.97126259936,62895.59850000001,32025.497558142,11001.442521494455,6634.424417486142,1.1845,0.2500566748693925,42,7,11.661861876887455,6.56563795125,176.21460597548344,25.103282514376243,1355.1333333333334,640.695652173913,0.023809523809523808,0.16666666666666666,27804.431957172754,152486.74761929995,732766.3321693366,16071.0356399637,6631.687209642595,2.595238095238096,12.445379001692533,74.59319748734885,80,56,31,44,15.08560406776438,29.08855089630314,176.21460597548347,36,8,10,0.33306193,-1.6138772,2.2951392999999998,0.6251364,2.7821752999999996,-1.7682335,0.18154374,-0.36423028
211,2,20,0.0,217.1217572593,434.2435145186,0.0,241.1795145186,34.02280659638183,0.0,0.0,193.06400000000002,12,2,18.161516273375145,6.977842725,96.76694390864,22.536685094815105,0.05,633.5925925925926,0.0,0.0,0.0,14166.062745691619,12235.794900461362,0.0,0.0,0.0,0.0,0.0,7,6,4,3,21.428545964185687,29.93397714256357,42.87005086900328,6,1,8,-1.6443470000000002,-0.40128794,1.5447629999999999,0.55798864,1.0942562,-1.8199608,-0.21477957,-0.14636876
471,25,109,760.1911515211168,3167.0717650482757,79176.79412620688,4785.44,5269.0044436931985,1790.2115201252593,1090.4772149986998,332.94,59.838,13,6,9.726699430705986,5.468716932,214.98488997216,25.193243090699497,232.05,1.0,0.0,0.0,2471.22275425552,1880.217,802.4508137671859,851.0912801652713,745.0052695225281,0.75,8.771119725148683,26.14231638803,51,48,9,9,9.077981759372484,15.5229691000633,214.98488997216,10,2,2,-1.2269703,0.18623886,2.7086408,-0.27974364,0.20445657,-0.6048451,0.8806773000000001,-1.0499831
418,4,29,6.8815329789655175,60.84195533565608,243.36782134262432,180.09143639,159.81862534262427,69.08394878432821,33.381297562504265,0.25062,1.0608,21,4,0.8137727730497393,0.0276400047,12.997012787656374,2.51960381827965,26638.3,0.75,0.047619047619047616,0.25,247.14233627475605,6.13495,4.8056,51.51424157773482,112.24371106106355,0.5714285714285714,0.03439929640624114,0.055246503669317916,188,24,15,116,0.9777446547225568,7.934450283054014,12.997012787656374,129,7,7,-3.2889175,-7.5932183,-0.4854071,5.2564554,-0.39946055,3.2282243,4.6387787000000005,-2.5254664
356,8,17,218.7025823625649,375.05025,3000.402,1984.0356540342007,1681.0,692.5506779804616,521.3469652887006,288.3494372879024,10.1952,8,3,37.106086779545286,5.385232125000001,215.67025540615,65.3727817406234,1840.8666666666666,19.0,0.0,0.0,5748.067827017101,8800.002847194653,28349.26169997973,15228.113460651291,1064.0702393305105,9.625,32.313395837883505,455.538766999075,4,5,2,2,14.875572644852,1762.620868074895,39.09973502416,4,3,2,0.15436101,-1.8210891,3.4167404,-1.1782712,0.28352755,-2.1325755,1.6203074,-1.8133918999999998
443,1,1,4.0545215758,4.129829664639127,4.129829664639127,4.0545215758,4.129829664639127,0.0,0.0,4.0545215758,4.129829664639127,1,1,0.0854220576,0.03464093011575,0.0854220576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,-3.7390906999999998,-3.4235134,-1.3745281999999999,1.9244603,1.6020513,-0.59696263,1.0191398,-0.6203029999999999
399,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,2.6049461294531944,1.06297758,6.454793898030168,2.0740294718382373,240.76666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.604946129453194,6.454793898030168,1,2,2,1,5.890925478172778,3.955178361064,6.454793898030168,2,1,0,-1.7574338,-0.029321128999999998,3.6520343,0.26502424,-1.8305790000000002,-1.9511762,2.3178818,-1.0519983999999998
134,23,522,1667.1595774561883,17945.2415672433,412740.5560465959,199871.3422,140700.0,37682.97118214268,12342.640569009538,3.2135094978912004,145.190223045,116,8,24.822023839731326,4.717310524775303,510.10012790352005,39.39400414088117,1886.5166666666669,1148.9206349206352,0.008264462809917356,0.0,63153.76220235405,418477.0374597015,900779.7577481784,13364.879340016474,14095.600310164902,1.3471074380165289,6.745548494170707,63.006175106808,322,278,110,112,30.306864031164732,33.11553533885541,419.38858277629987,161,2,10,-0.9802921,-0.13341317,2.0857854,0.73447645,0.30903962,-0.8160354999999999,-0.08847324,-0.37519813
342,1,1,202.81587,926.8476199999999,926.8476199999999,202.81587,926.8476199999999,0.0,0.0,202.81587,926.8476199999999,1,1,224.58990248372208,7.909592039999999,224.58990248372208,0.0,0.0,0.0,0.0,0.0,6348.248953888034,0.0,0.0,14650.758845941944,954.1221279996232,11.272727272727273,16.921729999481425,212.6361917895,0,0,0,0,0.0,0.0,0.0,0,0,0,0.24794829,-0.4244585999999999,3.5086193,0.5574579000000001,0.87258494,-1.3928385,3.5460176,1.4826655
580,2,5,41.00890409400797,11.714330248909487,23.42866049781897,205.04452047003983,23.0099812416,15.974462829696035,91.69869723697123,205.04452047003983,0.4186792562189752,4,2,4.250216003669999,0.90096646658907,8.090528754,3.6257639019618018,-0.06666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,4.157865629790001,3.997418630752216,8.090528754,2,7,7,-6.897176299999999,-4.3671856,1.4973285,2.2079346,-1.2477583,-4.2580599999999995,0.39284074,-0.33125204
407,82,1385,182.85592038230328,1010.3487587086546,82848.59821410965,25171.56,14165.498880000001,1880.9709549740992,874.053669458736,11.9208,59.24,304,44,12.231512559475696,3.132038791488944,188.78315351759997,16.355471772352306,1889.033333333333,4.488888888888889,0.009708737864077669,0.0,46593.24441457984,14184759.760175332,1925646.063758184,16411.613664406013,22967.52291548789,4.925566343042071,7.844407109439692,53.305196181646025,788,674,305,189,15.5692525699435,167.27980757774438,142.12548309881996,301,6,7,0.22474934,-0.40127978,1.7056616999999998,1.480993,0.39002252,1.0754339,0.60668296,-0.7143949
250,28,77,1656.7659255950175,4274.115772179721,119675.24162103221,31895.752675230917,27231.33752,6498.617196883592,4183.4875177755075,109.251,6.592656292184702,25,16,20.445825608481087,4.816801345298644,87.20198852976755,21.71876903889667,1704.7333333333331,759.75,0.0,0.5333333333333333,56891.793564198175,12902.794765891267,97307.07647459082,9287.153869639924,20512.956423095977,1.0,12.856188543680904,36.47322664567189,42,16,8,20,14.645724045789375,32.38279452697989,53.7698384316,35,10,10,-1.5408261,0.6785547,0.7467383000000001,0.667315,0.9180271999999999,-1.3639374,0.82729113,-0.973601
334,82,472,89.48259743199856,198.60817045552062,16285.86997735269,6015.5,1100.0643842286,257.09174284826526,372.1065308156412,4.7682,0.9536600000000001,113,34,19.889236731188824,4.885385069792479,210.79223028352,22.58620750468405,2421.133333333333,1.4864864864864864,0.036231884057971016,0.0,1085.528495137759,17012419.47552105,2334615.1485849232,643.8747316203708,249.84505293481132,1.7173913043478262,5.0529654679893765,25.415435752267236,125,207,66,55,27.426738219705065,25.578220089497837,98.56153399680001,72,9,8,0.9620281999999999,-0.32080674,1.6991984,0.056728058,0.055073775,-1.2428712,1.3316708000000002,-1.065553
224,2,11,1498.0809376818179,6783.2972468900025,13566.59449378,2519.187000000001,11604.56,6818.295173212408,574.1039597224511,900.3443298000002,1962.0344937800005,1,2,19.695031514720274,8.656298238000003,37.04058813,9.434508884598747,452.4,139.22222222222223,0.0,0.2,0.0,1595252.2327392662,2661780.239106611,0.0,0.0,0.0,0.0,0.0,12,0,0,9,0.0,17.16816587398809,0.0,9,1,4,-0.6790449000000001,-0.13634166,1.2971475000000001,0.28659543,0.8539331,-0.6490905,0.16761541,-1.0035648000000001
313,5,20,0.16007480605750002,3.12199605472452,15.609980273622599,1.4530500000000002,9.431000000000001,3.679227754358634,0.36135136439967697,0.0992775,0.0335665824,13,4,0.514515800997515,0.096086298,6.393910644,1.3934704331782377,27180.96666666667,2.25,0.0,0.25,179.46152015311927,21.174566,22.956801232641073,40.76116178807047,24.740456577616204,2.6923076923076925,2.7992214219376272,16.482609734283994,117,8,6,91,0.9737977380845872,5.970003172371425,6.393910644,99,6,7,-1.1109107,-1.6841694,2.289568,2.9249172000000003,-2.6380212000000003,0.8306914000000001,5.235166,0.09221495
447,2,13,555.2628560760152,2433.6919125,4867.383825,2012.2590952874882,3701.607,1793.1027126799695,868.9156847229309,204.1211990999984,1165.776825,8,1,26.211725351991266,8.12956554375,196.97854841784002,52.54033133874622,453.61666666666673,0.0,0.0,0.0,90786.0,0.0,0.0,218395.05920678086,5264.960913291107,44.111111111111114,20.436970444341068,1158.7970680280905,6,5,4,5,9.74231773526848,239.11062581111716,31.669817612315413,8,1,4,0.09699964,-0.16403997,2.7282212,-0.042107776,0.51784307,-0.40641195,0.8487379,-1.3234437
